doc_id,afinn_score,bing_score,kaggle_score,loghran_score,nrc_score
1021,-1.755555556,-0.676470588,0,-0.80952381,-0.375
1022,-1.509433962,-0.465116279,0,-0.782608696,-0.347826087
1023,-1.402985075,-0.327272727,0,-0.692307692,-0.171428571
1024,-1.117647059,-0.153846154,-5,-0.428571429,0
1025,-1.25,-0.1,-5,-0.384615385,0.090909091
1026,-1.25,-0.052631579,-5,-0.384615385,0.047619048
1027,-1.666666667,-0.641025641,-5,-0.813953488,-0.490196078
1028,-1.383333333,-0.402597403,-4.166666667,-0.547169811,-0.01369863
1029,-1.511111111,-0.464285714,-5,-0.58974359,-0.115384615
1030,-1,0.11627907,-5,-0.523809524,0
1031,-0.849056604,-0.438596491,0,-0.652173913,-0.038461538
1032,1,0.6,3.35,-1,-0.333333333
1033,-0.666666667,-0.2,0,-0.529411765,0.043478261
1034,-0.5,0,0,-1,0
1035,-1,-0.125,0,-0.384615385,0.2
1036,-1,0.052631579,-5,-0.384615385,0.25
1037,-1.25,0,0,-1,0
1038,-1.611111111,-0.621621622,0,-0.894736842,-0.6
1039,-1.520547945,-0.543478261,0,-0.630769231,-0.108433735
1040,-2.032258065,-0.958333333,0,-1,-0.785714286
1041,0,1,0,0,1
1042,-1.142857143,-0.058823529,0,-0.384615385,0.333333333
1043,1,1,0,-0.666666667,0
1044,-1.2,-0.058823529,0,-0.384615385,0.263157895
1045,-1.5,-0.481481481,0,-0.58974359,-0.04
1046,-1.142857143,0.111111111,0,-0.384615385,0.3
1047,0,0.333333333,3.3,0,1
1048,-2.133333333,-0.454545455,3.3,-0.75,-0.6
1049,-1.068965517,-0.117647059,0,-0.36,0.210526316
1050,0.125,0.176470588,0,-0.714285714,0.2
1051,-1.588235294,-0.777777778,3.35,-1,-0.733333333
1052,-1.588235294,-0.777777778,3.35,-1,-0.714285714
1053,2.666666667,0.8,3.35,0,0.666666667
1054,-1.166666667,-0.090909091,0,-0.6,0.076923077
1055,-0.9,0.128205128,-5,-0.448275862,0.19047619
1056,-2.133333333,-0.769230769,0,-1,-0.733333333
1057,0,0.2,0,-1,0.5
1058,-1.142857143,-0.015873016,5,-0.358490566,0.220779221
1059,-2.133333333,-0.84,0,-1,-0.733333333
1060,-1.488372093,-0.418181818,0,-0.609756098,-0.038461538
1061,1,-0.2,0,-1,-0.333333333
1062,-1.9375,-0.625,0,-1,-0.578947368
1063,-2.133333333,-0.586206897,0,-1,-0.529411765
1064,0,0.153846154,-3.333333333,-0.666666667,0.5
1065,-2.133333333,-0.846153846,-3.333333333,-1,-0.714285714
1066,-1.142857143,0,-3.333333333,-0.333333333,0.333333333
1067,0,0,-3.333333333,-1,1
1068,0,0.142857143,-3.333333333,-1,-0.5
1069,-1.555555556,-0.757575758,-5,-1,-0.714285714
1070,-0.684210526,-0.066666667,-5,-0.428571429,0.1
1071,-1.033333333,-0.05,-5,-0.307692308,0.243243243
1072,-1.655172414,-0.416666667,0,-0.692307692,-0.225806452
1073,-1.5,-0.34,-3.333333333,-0.744680851,-0.222222222
1074,-0.391304348,0.191489362,-5,-0.473684211,0.333333333
1075,-2,-0.781818182,-5,-1,-0.857142857
1076,-2.133333333,-0.84,1.7,-1,-0.777777778
1077,-1.655172414,-0.488372093,0,-0.692307692,-0.212121212
1078,-1.611111111,-0.45,-1.7,-0.826086957,-0.789473684
1079,-1.290697674,-0.196428571,0,-0.41025641,0.094339623
1080,-1,-0.157894737,0,-0.384615385,0.157894737
1081,-1.434782609,-0.413793103,-5,-0.636363636,-0.107142857
1082,-0.666666667,0.166666667,-5,-1,-0.333333333
1083,-0.666666667,0,-5,-1,-0.6
1084,-0.5,-0.25,2.233333333,-1,0
1085,1,-0.285714286,2.233333333,-1,-1
1086,1,-0.263157895,2.233333333,-1,-1
1087,1,-0.2,2.233333333,-1,-1
1088,-0.833333333,0.079365079,0.425,-0.333333333,0.11627907
1089,-1,-0.157894737,2.233333333,-0.384615385,0.157894737
1090,-1.9375,-0.6875,2.233333333,-1,-0.866666667
1091,-1.326086957,-0.5,2.233333333,-0.58974359,-0.038461538
1092,-0.979591837,0.043478261,0,-0.333333333,0.275862069
1093,-1.083333333,-0.12195122,0,-0.322580645,0.234042553
1094,-1.566666667,-0.422222222,0,-0.62962963,-0.052631579
1095,-1,-0.125,0,-0.333333333,0.333333333
1096,-1.610169492,-0.529411765,0,-0.666666667,-0.21875
1097,-0.75,0,0,-0.428571429,0.2
1098,-1.208333333,-0.475409836,0,-0.56097561,0.01754386
1099,-1,-0.1,0,-0.384615385,0.2
1100,-1.452380952,-0.47826087,-5,-0.736842105,-0.253012048
1101,-0.805555556,0.01754386,0,-0.419354839,0.219512195
1102,-1.566666667,-0.581395349,0,-0.703703704,-0.212121212
1103,-1.058823529,0,0,-0.411764706,0.153846154
1104,-1.068965517,-0.111111111,0,-0.36,0.210526316
1105,2,0,0,-1,0
1106,1,1,0,0,1
1107,-0.944444444,0.096774194,0,-0.393939394,0.230769231
1108,-1.333333333,-0.3,0,-0.722222222,-0.166666667
1109,-1.31372549,-0.240506329,-5,-0.64,-0.054545455
1110,-1.666666667,-0.65,5,-0.714285714,-0.225806452
1111,-2,0.75,1.7,0,0
1112,1,-0.333333333,0,-1,-1
1113,2.666666667,0.5,-1.65,-1,0
1114,-1.230769231,-0.171428571,0,-0.75,-0.19047619
1115,-1.638888889,-0.432835821,-5,-0.891891892,-0.384615385
1116,-0.538461538,0.151515152,-0.533333333,-0.529411765,0.357142857
1117,-0.52,0.130434783,-5,-0.642857143,0.133333333
1118,-0.586206897,0.181818182,0,-0.517241379,0.285714286
1119,-0.79245283,0.175,-5,-0.446808511,0.180327869
1120,-0.285714286,0.304347826,0,-0.6,1
1121,-0.857142857,0.2,0,-0.333333333,0.3
1122,-0.888888889,0.111111111,-5,-0.4,0.230769231
1123,-0.71875,0.079365079,0,-0.538461538,0.185185185
1124,1.5,0.142857143,-5,-1,-1
1125,-0.866666667,-0.111111111,0,-0.384615385,0.157894737
1126,-1.483870968,-0.48,0,-0.714285714,-0.272727273
1127,1,-0.2,0,-1,-1
1128,-1.488372093,-0.418181818,0,-0.538461538,-0.06122449
1129,1,1,0,-1,-0.333333333
1130,1.666666667,-0.272727273,0,-1,-1
1131,-1.172413793,-0.058823529,0,-0.36,0.243243243
1132,-1.4,-0.322033898,0,-0.677419355,-0.151515152
1133,1,0.25,5,-1,0
1134,1,-0.142857143,0,-1,-1
1135,-1.217948718,-0.135135135,-5,-0.449275362,0.078651685
1136,-0.96875,0.021276596,0,-0.454545455,0.142857143
1137,-1.333333333,-0.253731343,-3.3,-0.6875,-0.142857143
1138,-1.9375,-0.575757576,0,-0.875,-0.857142857
1139,-1.444444444,-0.34375,0,-0.523809524,-0.058823529
1140,-2.133333333,-0.84,0,-1,-0.846153846
1141,-1.28,-0.236842105,0,-0.590909091,-0.018867925
1142,-1.2,-0.239130435,-5,-0.527272727,0.093333333
1143,-1.444444444,-0.636363636,-5,-1,-0.866666667
1144,-1.142857143,-0.382352941,3.35,-0.461538462,0.043478261
1145,-1.46031746,-0.5,1.25,-0.636363636,-0.21875
1146,-2.0625,-0.769230769,-5,-1,-0.75
1147,1.5,1,-5,-1,-0.428571429
1148,-1.61038961,-0.582608696,-5,-0.746478873,-0.341463415
1149,-0.666666667,0.183673469,-5,-0.62962963,0.2
1150,-0.761904762,0.111111111,-5,-0.473684211,0.217391304
1151,0,1,-5,-1,-1
1152,-1.86407767,-0.758389262,-5,-0.833333333,-0.475728155
1153,0.777777778,0.310344828,-5,-0.8,0.333333333
1154,-0.933333333,0.111111111,-5,-0.428571429,0.047619048
1155,3,0.5,-5,-1,-0.2
1156,-1.142857143,0,0,-0.333333333,0.3
1157,0,0.214285714,0,-0.666666667,0.6
1158,1,0.454545455,0,0,0.666666667
1159,-1.142857143,0.058823529,0,-0.333333333,0.3
1160,-2.133333333,-0.769230769,0,-1,-0.714285714
1161,-0.866666667,0.052631579,0,-0.428571429,0.3
1162,-1.142857143,0.111111111,0,-0.333333333,0.3
1163,-2,0.666666667,0,-1,1
1164,-1.142857143,0,0,-0.333333333,0.3
1165,0,1,0,0,1
1166,-1.216216216,-0.2,5,-0.636363636,-0.142857143
1167,-0.588235294,0.290322581,1.666666667,-0.285714286,0.142857143
1168,-0.823529412,0.2,5,-0.333333333,0.238095238
1169,-0.805555556,0.15625,5,-0.35483871,0.25
1170,0,0.411764706,5,-0.5,0.333333333
1171,-0.823529412,0.294117647,5,-0.25,0.272727273
1172,-1.595744681,-0.390243902,1.65,-0.75,-0.272727273
1173,1.666666667,0.263157895,5,-0.333333333,0
1174,-0.647058824,0.272727273,5,-0.4,0.166666667
1175,0.75,0.5,5,-0.75,0
1176,0.125,0.333333333,0,-0.866666667,0.111111111
1177,-0.647058824,-0.142857143,0,-0.466666667,0.1
1178,3,0.5,0,-1,0
1179,-0.696969697,0,-5,-0.307692308,0.219512195
1180,-0.966666667,0.135135135,-5,-0.35483871,0.15
1181,-1.431818182,-0.278688525,0,-0.555555556,-0.056603774
1182,-1.431818182,-0.4,0,-0.55,-0.08
1183,-1.2,-0.058823529,0,-0.384615385,0.222222222
1184,-1.162790698,-0.111111111,0,-0.351351351,0.222222222
1185,-2.133333333,-0.777777778,0,-1,-0.857142857
1186,-1.266666667,-0.482758621,1.7,-0.6,-0.076923077
1187,-1.068965517,-0.066666667,0,-0.466666667,0.179487179
1188,0,1,0,1,0
1189,2,0.714285714,0,0,-0.2
1190,-0.761904762,0,0,-0.444444444,0.238095238
1191,-0.85,0.105263158,0,-0.411764706,0.391304348
1192,-1.782608696,-0.636363636,0,-0.8,-0.377777778
1193,-1.034482759,-0.066666667,-5,-0.36,0.189189189
1194,-2.133333333,-0.84,0,-1,-0.846153846
1195,0,0,0,0,1
1196,-0.838709677,-0.025641026,-5,-0.384615385,0.170731707
1197,-1.386363636,-0.333333333,-5,-0.512195122,-0.04
1198,-1.756756757,-0.609195402,0,-0.8,-0.407407407
1199,0,0,0,0,0.333333333
1200,-1.133333333,0,0,-0.230769231,0.130434783
1201,-1.477272727,-0.389830508,0,-0.5,-0.074074074
1202,-1.142857143,0.1,0,-0.333333333,0.272727273
1203,-1.9375,-0.851851852,-1.7,-1,-0.741935484
1204,-1.822222222,-0.78125,0,-0.804878049,-0.361702128
1205,1,0,0,0,-0.333333333
1206,1,0.5,0,0,0.333333333
1207,-1.142857143,0,0,-0.333333333,0.238095238
1208,-1.655172414,-0.609756098,0,-0.692307692,-0.212121212
1209,-1.142857143,-0.176470588,0,-0.333333333,0.2
1210,-1.034482759,0.03030303,-4.15,-0.36,0.219512195
1211,-0.647058824,0.111111111,3.3,-0.333333333,0.1
1212,1,-0.090909091,0,-1,-0.142857143
1213,1,-0.2,0,-1,-1
1214,0.125,0.304347826,0,-0.866666667,0
1215,0,1,0,-1,0
1216,-1.2,0.130434783,0,-0.285714286,0.2
1217,-1.032258065,-0.045454545,0,-0.357142857,0.157894737
1218,-1.444444444,-0.548387097,-5,-1,-0.866666667
1219,-1,-0.047619048,0,-0.384615385,0.157894737
1220,-1.326530612,-0.25,0,-0.581395349,0.018867925
1221,-1.705882353,-0.5625,-5,-1,-0.764705882
1222,-1.610169492,-0.614457831,0,-0.703703704,-0.2
1223,1,0.555555556,0,-1,0.333333333
1224,-0.875,0,0,-0.473684211,0.130434783
1225,-0.875,0,0,-0.636363636,0.083333333
1226,-1.142857143,-0.019607843,0,-0.263157895,0.228070175
1227,-0.555555556,-0.043478261,0,-0.666666667,0.2
1228,-2.032258065,-0.857142857,0,-1,-0.724137931
1229,1,0.263157895,-5,-0.666666667,-1
1230,-0.875,-0.217391304,3.35,-0.428571429,0.166666667
1231,-0.966666667,-0.055555556,0.566666667,-0.36,0.2
1232,-1,-0.2,3.35,-0.384615385,0.272727273
1233,-0.875,-0.24137931,3.35,-0.428571429,0.25
1234,-1.172413793,-0.133333333,3.35,-0.36,0.263157895
1235,-0.875,-0.2,3.35,-0.428571429,0.130434783
1236,-1.176470588,-0.25,-4.166666667,-0.466666667,0.047619048
1237,-2.176470588,-0.741935484,-4.166666667,-1,-0.866666667
1238,-1.652173913,-0.4,-4.166666667,-0.904761905,-0.647058824
1239,-1.368421053,-0.071428571,-4.375,-0.473684211,-0.043478261
1240,-2.133333333,-0.714285714,0,-1,-0.555555556
1241,0,0.333333333,0,0,0
1242,-0.166666667,0.181818182,0,-0.666666667,0.333333333
1243,-1.722222222,-0.555555556,-5,-0.882352941,-0.684210526
1244,1,0.2,1.7,0,0.333333333
1245,-1,-0.090909091,0,-0.384615385,0.130434783
1246,-0.166666667,0.2,0,-0.6,1
1247,0,0,0,0,1
1248,0,0,0,0,1
1249,-1.454545455,-0.416666667,0,-0.9,-0.625
1250,1,-0.2,0,-1,-1
1251,0,1,0,0,0
1252,0,1,0,0,0
1253,-1.454545455,-0.416666667,0,-0.9,-0.625
1254,-1.2,0.028571429,-5,-0.28,0.222222222
1255,-0.166666667,0.36,0,-0.6,1
1256,0.125,0.304347826,0,-0.818181818,0.428571429
1257,-0.636363636,0.15,-5,-0.444444444,0.333333333
1258,0.125,0.352941176,0,-0.555555556,0.555555556
1259,-0.608695652,0.219512195,0,-0.565217391,0.259259259
1260,-0.375,0.125,0,-0.454545455,0.304347826
1261,-1.060606061,-0.044444444,0,-0.677419355,-0.2
1262,-0.517241379,0.172413793,0,-0.636363636,0.266666667
1263,-0.861111111,0,0,-0.485714286,0.19047619
1264,-1.142857143,0,0,-0.333333333,0.222222222
1265,-1.488372093,-0.444444444,0,-0.578947368,-0.06122449
1266,-1,-0.157894737,0,-0.384615385,0.157894737
1267,-1.533333333,-0.55,-5,-0.703703704,-0.25
1268,-1.142857143,0.111111111,0,-0.230769231,0.222222222
1269,-1.358695652,-0.344262295,0.025,-0.581395349,-0.045045045
1270,-1.142857143,0.157894737,0,-0.230769231,0.222222222
1271,-1.087719298,-0.122807018,5,-0.333333333,0.232876712
1272,1,0.75,0.566666667,-1,0.2
1273,-1.40625,-0.333333333,0.566666667,-0.703703704,-0.105263158
1274,0.5,0.333333333,3.35,-1,0.333333333
1275,0.5,0.75,3.35,-1,0.333333333
1276,0,0.2,3.35,-0.666666667,0.6
1277,1,0.428571429,0.566666667,-1,0.333333333
1278,0.5,0.714285714,3.35,0,0.333333333
1279,-0.9375,-0.111111111,3.9,-0.384615385,0.238095238
1280,-0.9375,-0.058823529,3.35,-0.384615385,0.238095238
1281,0.5,0.333333333,3.35,-1,0.333333333
1282,-1.170212766,-0.169811321,-1.65,-0.4,0.193548387
1283,-0.428571429,0.185185185,-1.65,-0.6,0.714285714
1284,0.5,-0.2,-1.65,1,0.666666667
1285,-1.416666667,-0.35483871,-1.65,-0.677419355,-0.052631579
1286,0.222222222,0.379310345,-5,-0.428571429,0.333333333
1287,-2,1,-5,0,1
1288,-0.5,-0.2,-5,-1,-1
1289,1,0.333333333,-2.5,0,-1
1290,-0.25,0.304347826,-5,-0.6,1
1291,0,1,0,0,0
1292,-1.666666667,-0.55,-5,-0.714285714,-0.151515152
1293,-1.0625,0,-5,-0.428571429,0.1
1294,-1,0.25,-5,-1,-1
1295,-2,1,-5,0,0
1296,-0.85,0.081081081,0,-0.411764706,0.25
1297,-0.714285714,0.128205128,-5,-0.411764706,0.238095238
1298,1.5,0.5,-5,-1,-0.5
1299,2,0.333333333,-5,0,-1
1300,1.333333333,0.2,-5,-1,-0.6
1301,-0.681818182,0.025641026,-5,-0.5,0.04
1302,1.666666667,0.111111111,-5,-1,-0.666666667
1303,-0.764705882,-0.157894737,-1.65,-0.5,0
1304,-1.372881356,-0.28,-2.5,-0.543859649,0
1305,-1,0.058823529,-2.5,-0.555555556,0.142857143
1306,0,1,-2.5,-1,1
1307,-0.5,0.333333333,-2.5,-1,-1
1308,-1.4,-0.3,-2.5,-0.677419355,-0.151515152
1309,-1,-0.047619048,-2.5,-0.428571429,0.157894737
1310,-0.166666667,0.272727273,-2.5,-0.6,1
1311,-1.655172414,-0.55,-2.5,-0.692307692,-0.225806452
1312,0,1,-2.5,-1,0
1313,1.75,0.666666667,-3.75,-1,0.333333333
1314,-1.142857143,0.111111111,-5,-0.333333333,0.238095238
1315,-1.0625,0,-5,-0.428571429,0.217391304
1316,-0.870967742,0,-5,-0.483870968,0.162790698
1317,-1,-0.1,-5,-0.384615385,0.181818182
1318,-0.764705882,-0.1,-5,-0.384615385,0.25
1319,1,1,-5,0,0.6
1320,-1,-0.083333333,-5,-0.384615385,0.181818182
1321,1,0.25,-5,-1,0
1322,1,1,-3.75,-1,0
1323,-1,0.083333333,-5,-0.384615385,0.181818182
1324,-0.166666667,0.304347826,3.3,-0.6,1
1325,-1.142857143,0.2,3.3,-0.230769231,0.222222222
1326,-1.142857143,-0.032258065,3.3,-0.333333333,0.222222222
1327,-0.854545455,0.068181818,3.3,-0.416666667,0.275862069
1328,-0.973684211,0.018867925,-2.766666667,-0.419354839,0.181818182
1329,-0.625,0.259259259,-1.65,-0.5,0.333333333
1330,0,1,0,0,1
1331,-1,0,0,-0.529411765,0.181818182
1332,0,1,0,0,1
1333,-1.483870968,-0.617021277,0,-0.724137931,-0.166666667
1334,-1.40625,-0.576923077,0,-0.724137931,-0.189189189
1335,-1.524590164,-0.582417582,0,-0.678571429,-0.205882353
1336,-1.444444444,-0.517241379,0,-0.6,-0.018867925
1337,-1.142857143,0.157894737,3.3,-0.333333333,0.222222222
1338,-0.704225352,0.129251701,3.3,-0.457627119,0.253731343
1339,1,0.538461538,3.3,0,0
1340,-0.933333333,0.111111111,-0.85,-0.333333333,0.157894737
1341,-1.034482759,0.058823529,-0.85,-0.36,0.189189189
1342,-0.166666667,0.307692308,3.3,-0.6,1
1343,-0.933333333,0.111111111,3.3,-0.333333333,0.263157895
1344,-0.166666667,0.304347826,3.3,-0.6,1
1345,-1.142857143,0.04,3.3,-0.297297297,0.236363636
1346,-2.125,-0.548387097,3.3,-1,-0.846153846
1347,-1.142857143,0.111111111,-1.7,-0.285714286,0.222222222
1348,0,1,-1.7,0,1
1349,-1.0625,-0.090909091,-1.7,-0.428571429,0.304347826
1350,-1.068965517,0.105263158,-3.35,-0.448275862,0.238095238
1351,-1.142857143,-0.066666667,-1.7,-0.333333333,0.222222222
1352,1,1,-1.7,-1,0
1353,-0.944444444,-0.037037037,-1.7,-0.419354839,0.230769231
1354,-0.833333333,0,0,-0.529411765,0.217391304
1355,-1,-0.058823529,0,-0.384615385,0.3
1356,-1.324324324,-0.346938776,-2.8,-0.677419355,-0.210526316
1357,-0.936170213,-0.076923077,0,-0.368421053,0.228070175
1358,-1.021276596,-0.111111111,0,-0.351351351,0.263157895
1359,-1.625,-0.6875,-5,-0.8,-0.254901961
1360,-0.833333333,-0.157894737,0,-0.384615385,0.238095238
1361,-1.103448276,-0.066666667,0,-0.342465753,0.238938053
1362,-1.032258065,-0.066666667,0,-0.333333333,0.230769231
1363,-0.941176471,-0.066666667,0,-0.333333333,0.3
1364,-1.655172414,-0.347826087,0,-0.62962963,-0.1875
1365,1,0,0,-1,-0.333333333
1366,-0.333333333,0,0,0,0.5
1367,-0.166666667,0.304347826,0,-0.6,1
1368,-0.111111111,-0.066666667,0,-0.75,0.2
1369,1,0,0,-0.75,0
1370,-0.875,0.071428571,0,-0.428571429,0.130434783
1371,-1.818181818,-0.6,0,-0.714285714,-0.377777778
1372,-2,-0.333333333,0,0,-0.6
1373,-1,-0.090909091,-5,-0.333333333,-0.043478261
1374,-0.805555556,0.096774194,0,-0.333333333,0.25
1375,-0.977272727,0.019607843,3.3,-0.25,0.222222222
1376,-1.419354839,-0.441860465,-5,-0.692307692,-0.272727273
1377,-1.142857143,-0.142857143,0,-0.333333333,0.157894737
1378,-1.303030303,-0.490909091,-5,-0.666666667,-0.314285714
1379,1.333333333,0,-5,-1,-1
1380,-0.875,-0.076923077,0,-0.333333333,0.047619048
1381,-1,0.04,0,-0.285714286,0.2
1382,-1.386363636,-0.428571429,0,-0.58974359,-0.04
1383,-0.705882353,0,0,-0.333333333,0.333333333
1384,-1,0,0,-0.333333333,0.263157895
1385,-1,-0.058823529,0,-0.333333333,0.3
1386,-1,0.111111111,0,-0.230769231,0.263157895
1387,1,0,-1.7,0,0
1388,-0.692307692,0.058823529,-5,-0.555555556,-0.032258065
1389,-2,0.142857143,-5,-0.333333333,-1
1390,-2,0.333333333,-5,-0.333333333,-1
1391,-1.294117647,0.214285714,-1.666666667,-0.25,-0.043478261
1392,-0.777777778,0.04,2.5,-0.384615385,0.25
1393,-1.25,-0.274725275,0,-0.535714286,0.028571429
1394,-1,0.153846154,0,-0.285714286,0.157894737
1395,-1.142857143,0,0,-0.333333333,0.263157895
1396,-1.142857143,-0.103448276,0,-0.333333333,0.222222222
1397,-0.166666667,0.36,-1.7,-0.333333333,0.333333333
1398,-0.893617021,0.084745763,-1.65,-0.315789474,0.220338983
1399,-2.133333333,-0.769230769,0,-0.933333333,-0.655172414
1400,-1.655172414,-0.377777778,-5,-0.62962963,-0.151515152
1401,-0.85,0.135135135,-5,-0.411764706,0.363636364
1402,-1.387096774,-0.422222222,-5,-0.703703704,-0.142857143
1403,-0.85,0.157894737,-5,-0.411764706,0.44
1404,-2.133333333,-0.6,-5,-1,-0.6
1405,-2.133333333,-0.655172414,-5,-1,-0.6
1406,-1.142857143,-0.066666667,0,-0.333333333,0.222222222
1407,-1.093023256,-0.058823529,0,-0.315789474,0.2
1408,0,0.75,0,0,-1
1409,-1.294117647,0,0,-0.466666667,0.142857143
1410,0,1,0,0,0
1411,0,1,0,0,1
1412,-0.85,0.157894737,0,-0.411764706,0.3
1413,0,1,0,0,0
1414,-1.566666667,-0.346153846,0,-0.703703704,-0.176470588
1415,-1,-0.047619048,0,-0.384615385,0.1
1416,-1.285714286,-0.509433962,-5,-0.7,-0.25
1417,-1.02,-0.057142857,-5,-0.5,0.161290323
1418,-1,0.333333333,-5,-0.8,-0.6
1419,-1.155555556,-0.132075472,-5,-0.395348837,0.137931034
1420,-0.952380952,0.066666667,-3.9,-0.565217391,0.230769231
1421,-3,-0.25,-5,-1,-1
1422,-1.266666667,-0.272727273,-5,-0.578947368,0.047619048
1423,-1,0.142857143,-5,-0.666666667,-1
1424,-1.125,-0.304347826,-5,-0.529411765,0.090909091
1425,-1.394736842,-0.373134328,-5,-0.72972973,-0.189189189
1426,1,0.090909091,0,-1,0.333333333
1427,1,0.818181818,0,-1,1
1428,1,0,0,-1,0.333333333
1429,-1,0.083333333,0,-0.285714286,0.2
1430,0,1,0,0,0
1431,-1,0,-5,-0.384615385,0.157894737
1432,1,0.4,0,-0.714285714,-0.5
1433,-1.655172414,-0.631578947,-5,-0.714285714,-0.272727273
1434,0,1,-3.333333333,-1,-1
1435,0,1,-5,-1,-1
1436,-0.85,0.135135135,-5,-0.473684211,0.181818182
1437,-0.166666667,0.272727273,-5,-0.714285714,0
1438,-1.53125,-0.545454545,0,-0.642857143,-0.176470588
1439,-1.125,0.157894737,0,-0.230769231,0.222222222
1440,-1.612903226,-0.55,0,-0.62962963,-0.225806452
1441,-1,0.238095238,0,-0.444444444,0.181818182
1442,-1.133333333,-0.032258065,0,-0.28,0.222222222
1443,-1,0.058823529,0,-0.230769231,0.238095238
1444,-1,-0.047619048,0,-0.285714286,0.157894737
1445,-1.125,0.058823529,0,-0.230769231,0.222222222
1446,-1.125,0.058823529,0,-0.230769231,0.222222222
1447,-1,0.058823529,0,-0.230769231,0.157894737
1448,-0.875,0,1.7,-0.294117647,0.1
1449,-1,0.043478261,1.7,-0.2,0.157894737
1450,-1.666666667,-0.513513514,1.7,-0.888888889,-0.857142857
1451,0,0.172413793,1.7,-0.428571429,-0.2
1452,-0.5,0,1.7,-0.333333333,-1
1453,-1,-0.047619048,1.7,-0.285714286,0.157894737
1454,0.714285714,0.3,-1.65,-0.733333333,-0.4
1455,1,0.111111111,1.7,0,-1
1456,1.4,0.25,-2.766666667,-0.75,-0.5
1457,-0.681818182,0.11627907,0,-0.565217391,0.12
1458,-1.764705882,-0.485714286,0,-0.75,-0.6
1459,-1,0.058823529,0,-0.485714286,0.142857143
1460,-1.277777778,-0.405405405,0,-0.888888889,-0.846153846
1461,-1,0.2,0,-0.4,0.142857143
1462,0,1,0,1,1
1463,-1.25,-0.1,-5,-0.333333333,0.142857143
1464,-1,-0.1,0,-0.384615385,0.157894737
1465,-1.85,-0.680851064,0,-0.86440678,-0.428571429
1466,-1.9375,-0.588235294,0,-0.875,-0.733333333
1467,0,0.153846154,0,-0.666666667,0.333333333
1468,-1,-0.1,0,-0.384615385,0.2
1469,0.5,0.333333333,0,-1,0
1470,0,1,0,0,0
1471,-1,0.058823529,0,-0.529411765,0.181818182
1472,-2.133333333,-0.703703704,-1.7,-1,-0.529411765
1473,-1.1,-0.081081081,0,-0.333333333,0.2
1474,-0.85,0.111111111,0,-0.411764706,0.333333333
1475,-1.419354839,-0.306122449,0,-0.612903226,-0.055555556
1476,-0.545454545,0.272727273,4.433333333,-0.368421053,0.333333333
1477,-2,0.333333333,0,-1,1
1478,-1.533333333,-0.512195122,-5,-0.692307692,-0.212121212
1479,1,0,0,-1,0.333333333
1480,-0.714285714,0.052631579,0,-0.411764706,0.333333333
1481,-1.112676056,-0.088607595,0,-0.365079365,0.229166667
1482,-1.051724138,0,-5,-0.396226415,0.168831169
1483,-1.024691358,-0.020408163,-2.5,-0.432432432,0.227722772
1484,-1.142857143,-0.066666667,0,-0.333333333,0.222222222
1485,-1.655172414,-0.631578947,0,-0.692307692,-0.225806452
1486,-0.956521739,0.076923077,0,-0.411764706,0.083333333
1487,-1.583333333,-0.404255319,0,-0.894736842,-0.684210526
1488,-0.636363636,0.222222222,0,-0.714285714,-0.428571429
1489,-1.655172414,-0.631578947,0,-0.692307692,-0.225806452
1490,-0.8125,-0.047619048,0,-0.428571429,0.2
1491,-1.142857143,0.058823529,0,-0.307692308,0.222222222
1492,-1.666666667,-0.409090909,0,-0.642857143,-0.225806452
1493,-0.416666667,0.2,-5,-0.428571429,0.217391304
1494,-1,0,0,-0.384615385,0.243243243
1495,-1.294117647,0.052631579,0,-0.5,0.1
1496,-1.105263158,-0.09375,0,-0.36,0.205479452
1497,-1.419354839,-0.404255319,0,-0.705882353,-0.235294118
1498,-1.068965517,-0.027027027,0,-0.407407407,0.210526316
1499,-1.046511628,-0.020408163,0,-0.384615385,0.25
1500,-1.644067797,-0.609756098,-1.7,-0.698113208,-0.164179104
1501,-1.477272727,-0.457627119,-1.7,-0.58974359,0
1502,-1.548387097,-0.433962264,-1.7,-0.714285714,-0.105263158
1503,-1.695652174,-0.493670886,-1.7,-0.733333333,-0.294117647
1504,-1.426966292,-0.466666667,-1.7,-0.594936709,-0.047619048
1505,-1.64516129,-0.384615385,-1.7,-0.714285714,0
1506,-1.790322581,-0.725490196,-1.7,-0.859649123,-0.4375
1507,-1.083333333,-0.296296296,-1.671428571,-0.703703704,-0.170731707
1508,-1.068181818,-0.06122449,0,-0.35,0.222222222
1509,0,1,0,0,1
1510,-1.2,-0.052631579,0,-0.384615385,0.333333333
1511,1,-0.2,0,-1,-1
1512,0,1,0,0,0
1513,-0.85,0.111111111,0,-0.371428571,0.3
1514,-1,-0.157894737,0,-0.384615385,0.157894737
1515,0,1,0,0,1
1516,-1.142857143,0.238095238,0,-0.333333333,0.222222222
1517,-0.866666667,-0.058823529,0,-0.384615385,0.222222222
1518,-1.488372093,-0.403508772,0,-0.55,-0.111111111
1519,-1,-0.03030303,0,-0.384615385,0.210526316
1520,-0.96,-0.014492754,0,-0.395348837,0.228070175
1521,-1.068965517,0.058823529,0,-0.4,0.170731707
1522,-1.142857143,-0.066666667,0,-0.333333333,0.157894737
1523,-1,0.058823529,0,-0.529411765,0.090909091
1524,-1,-0.166666667,0,-0.36,0.179487179
