doc_id,afinn_score,bing_score,kaggle_score,loghran_score,nrc_score
3571,-0.846153846,-0.043298969,1.633333333,-0.376470588,0.217391304
3577,-0.42384106,0.122529644,2.893333333,-0.508982036,0.23857868
3579,-0.644859813,0,3.3375,-0.51758794,0.243445693
3587,-1.140065147,-0.317307692,-1.336363636,-0.632653061,-0.04735376
3600,-0.990990991,-0.269709544,-0.671153846,-0.589147287,0.041791045
3611,-0.93258427,0.016853933,2.290909091,-0.485074627,0.226666667
3628,-0.416666667,-0.054263566,-0.628571429,-0.68115942,0.153846154
3636,-1.001169591,-0.1447178,-1.678688525,-0.57195572,0.024975025
3648,2,0.2,-1.7,1,1
3660,-0.823834197,-0.051383399,1.577777778,-0.523809524,0.203187251
3661,-0.979423868,-0.121813031,0.261538462,-0.533898305,0.149068323
3662,-0.771276596,-0.023498695,2.547368421,-0.458483755,0.258549932
3674,-1.063291139,-0.181571816,0.095238095,-0.598484848,0.075907591
3676,-0.983471074,-0.179573513,-0.775675676,-0.549002602,0.073103448
3681,-1.025210084,-0.266666667,-1.35,-0.482142857,0.033557047
3715,-1.087727709,-0.184466019,-0.059898477,-0.544885177,0.04675835
3736,-1.174825175,-0.198019802,-2.557142857,-0.552447552,0.097142857
3741,-0.676045016,0.029765013,2.800833333,-0.412599823,0.246767241
3766,-1.013850416,-0.129602158,-2.20707635,-0.539032144,0.11805853
3774,-0.873027799,-0.069403715,1.874125874,-0.486894361,0.157441574
3792,-0.819230769,-0.023136247,1.878947368,-0.501976285,0.154320988
3794,-0.420454545,0.024,2.35,-0.471264368,0.316239316
3801,-0.710213777,-0.057803468,0.71,-0.595454545,0.144508671
3829,-0.983739837,-0.10652921,2.054545455,-0.398058252,0.255384615
3830,-0.872727273,-0.076335878,-1.056521739,-0.649717514,-0.048076923
3833,-0.980176211,-0.1375,1.04,-0.451923077,0.136612022
3886,-0.734104046,0.018087855,1.076190476,-0.54248366,0.204301075
3897,-1.111831442,-0.188679245,-0.705714286,-0.547457627,0.042196919
3903,-0.779605263,-0.080939948,-0.32,-0.352112676,0.195348837
3929,-0.620915033,0.048327138,-0.029411765,-0.597938144,0.198113208
3935,-1.082706767,-0.230769231,1.621875,-0.497237569,0.036101083
3940,-1.113861386,-0.401993355,-0.279166667,-0.699029126,-0.180327869
3941,-0.684587814,-0.060674157,0.261538462,-0.589147287,0.143730887
3977,-0.340909091,0.123966942,2.809090909,-0.86440678,0.022222222
3978,-1.184738956,-0.331343284,0.17,-0.59245283,-0.063122924
3987,-0.734082397,-0.023872679,2.375,-0.455284553,0.24137931
3989,-0.365079365,0.193650794,3.341176471,-0.113122172,0.488054608
3996,-0.862660944,0.023809524,1.52,-0.401869159,0.266903915
4005,-0.632653061,-0.071428571,0.566666667,-0.535714286,0.118644068
4009,-0.926829268,-0.037037037,1.1,-0.45,0.224137931
4023,-1.077506318,-0.163211058,-2.177777778,-0.579773322,0.08028169
4024,-1.072727273,-0.064220183,1.68,-0.627118644,0.125
4034,-0.962264151,-0.122615804,-3.815789474,-0.54789272,0.149847095
4042,-1.16442953,-0.25,1.972727273,-0.518518519,0.047368421
