doc_id,afinn_score,bing_score,kaggle_score,loghran_score,nrc_score
1804,0,-0.3333333,2.5,0,1
1805,-2.666666667,-0.7142857,-5,-1,-1
1806,-1.6,-0.5,3.35,-1,0
1807,-2.666666667,0.2,3.35,0,0.333333333
1808,-1.666666667,-0.6097561,0,-0.714285714,-0.272727273
1809,-1,0.04347826,-5,-0.6,0.2
1810,-2.133333333,-1,1.7,-1,-0.846153846
1811,-2.125,-1,0,-1,-0.764705882
1812,0,1,3.3,0,0.333333333
1813,0,0,0,0,0
1814,-2.133333333,-0.8461538,0,-0.866666667,-0.6
1815,0,0,0,0,0
1816,-2,-0.7142857,-3.75,-1,-0.666666667
1817,0,0,0,0,0
1818,2,1,3.75,0,1
1819,-1.655172414,-0.6842105,0,-0.692307692,-0.1875
1820,0.333333333,-0.75,-5,-1,-0.666666667
1821,-2.088235294,-1,1.7,-1,-0.677419355
1822,-0.428571429,0.14285714,-5,-0.6,1
1823,-2.8,-0.2727273,-5,1,-0.5
1824,-1,-0.483871,4.583333333,-0.866666667,-0.6
1825,-1.804347826,-0.7230769,-1.65,-0.804878049,-0.294117647
1826,1,0,-5,-1,1
1827,0,0,0,0,1
1828,-2.125,-0.92,0,-1,-0.5
1829,-1.25,-0.4285714,2.16,-0.75,-0.5
1830,-2,-0.5384615,-4.722222222,-0.666666667,-0.8
1831,-2.1875,-0.9259259,-3.35,-1,-0.529411765
1832,-1.655172414,-0.6756757,0,-0.692307692,-0.1875
1833,-2.133333333,-1,0,-1,-0.866666667
1834,-1.323529412,-0.64,-5,-0.6875,-0.162790698
1835,-0.842105263,0.11111111,-1.4625,-0.230769231,0.181818182
1836,1,-0.3333333,-3.75,0,1
1837,-2,-0.5,-5,1,0.333333333
1838,-1.804347826,-0.7878788,0,-0.804878049,-0.387755102
1839,-0.833333333,-0.037037,-3.75,-0.777777778,-0.142857143
1840,-1.333333333,-0.0909091,-4.166666667,-0.714285714,-0.5
1841,1,1,3.3,-1,0.2
1842,-0.625,0.2,-5,-0.333333333,0
1843,0,-0.7142857,0,-1,-1
1844,-2.19047619,-0.8125,0,-1,-0.473684211
1845,0,-1,0,0,1
1846,-1.133333333,-0.125,0,-0.333333333,0.142857143
1847,-1.607843137,-0.7948718,3.214285714,-0.953488372,-0.727272727
1848,0,1,-1.7,0,0
1849,-2,-0.3333333,-5,-1,-0.5
1850,0,0,3.333333333,-1,0
1851,2,1,-5,0,-1
1852,-2.125,-0.84,0,-0.866666667,-0.846153846
1853,-1.444444444,-0.84,-3.75,-1,-0.5
1854,-1.655172414,-0.6756757,0,-0.692307692,-0.225806452
1855,-0.2,-0.1428571,-5,-1,-0.333333333
1856,-1.129032258,-0.2,0,-0.384615385,0.128205128
1857,0,0,0,0,0
1858,-1.235294118,-0.1818182,-5,-0.411764706,0.043478261
1859,-1,0,0,0,0
1860,2,0.33333333,0.833333333,1,1
1861,0,0,0,0,0
1862,-2,-0.6,-3.333333333,-1,0
1863,0,1,0,1,0
1864,0,0.6,-2.5,1,-1
1865,1.333333333,0,0,1,1
1866,-0.956521739,-0.25,0.16,-0.529411765,0
1867,0,0,0,0,-1
1868,-1.655172414,-0.7073171,-3.3,-0.703703704,-0.2
1869,-1.5,0,-5,-1,0.333333333
1870,-2,-1,-1.966666667,-1,-0.866666667
1871,0,0.6,-5,1,1
1872,1,0,0,0,-1
1873,0,-1,0,-1,0
1874,0,0,0,0,0
1875,1,-0.5,0,-1,-1
1876,-1.9375,-0.84,5,-1,-0.846153846
1877,-2.133333333,-0.84,-3.75,-0.866666667,-0.714285714
1878,-1.875,-0.8461538,3.9,-1,-0.764705882
1879,-2.0625,-0.8461538,3.35,-1,-0.6
1880,1,-1,5,0,0
1881,-1.571428571,-0.3617021,0,-0.80952381,-0.444444444
1882,1,-1,0,0,-0.333333333
1883,-1.882352941,-0.8333333,-5,-1,-0.777777778
1884,0,-1,0,-1,1
1885,-2,-1,-2.5,0,0
1886,-1.947368421,-0.9393939,-1.25,-1,-0.764705882
1887,1.5,0.6,5,-1,-0.333333333
1888,2,0.66666667,0,0,0
1889,-1.9375,-0.9230769,0,-1,-0.714285714
1890,-0.5,0,2.5,0,0.333333333
1891,-1.065217391,-0.08,-3.888888889,-0.351351351,0.172413793
1892,2,0.6,5,0,1
1893,1,-0.6,-5,-1,0
1894,0,0.04,0,-0.666666667,0.333333333
1895,-1.65,-0.8064516,-3.16,-1,-0.652173913
1896,-1.655172414,-0.6842105,0,-0.692307692,-0.1875
1897,-1.666666667,-0.6842105,0,-0.692307692,-0.25
1898,-0.80952381,-0.4375,2.222222222,-0.866666667,-0.5
1899,0,0,-5,0,1
1900,0,0.5,0,0,-0.5
1901,0,0.33333333,0,-1,-1
1902,3,-1,0,0,1
1903,-0.85,-0.0833333,-3.35,-0.333333333,0
1904,-1.777777778,-0.9310345,0,-1,-0.75
1905,-1.2,-0.2,0,-0.384615385,0.157894737
1906,0,1,0,0,0
1907,-0.823529412,-0.1851852,-5,-0.384615385,0.2
1908,1,0.14285714,-5,0,-1
1909,-1.5,0,0,-0.5,0
1910,-1.444444444,-0.92,2.5,-1,-0.6
1911,-2,-1,-3.333333333,-1,-1
1912,0,0,0,0,0
1913,-2.133333333,-1,0,-1,-0.846153846
1914,1.5,-0.1666667,-5,-1,-1
1915,-1.888888889,-1,-1.25,-1,-0.6
1916,-2,0,-5,-1,-1
1917,0,0,0,0,0
1918,2.5,1,4.433333333,1,0
1919,-1,-0.4285714,1.7,-1,0.333333333
1920,-1.428571429,-0.0714286,-3.333333333,-0.142857143,0.037037037
1921,0,0,0,0,0
1922,-1,-0.3333333,-3.55,0,0
1923,2,1,-1.66,0,-1
1924,0.333333333,1,0,0,-0.333333333
1925,-0.166666667,0.2,0,-0.6,1
1926,0,1,5,0,0
1927,0,1,0,0,0.2
1928,-1.333333333,-0.4814815,2.1,-0.578947368,-0.052631579
1929,3,0.2,0,1,1
1930,1,-0.3333333,0,-1,0.333333333
1931,-2.133333333,-1,-2.5,-1,-0.6
1932,0.333333333,0,0,-1,0
1933,-1.888888889,-0.7142857,-1.45,-1,-0.555555556
1934,-2,-1,0,-1,-0.333333333
1935,0,0.2,1.133333333,0,-0.2
1936,-2.133333333,-1,0,-1,-0.714285714
1937,0,1,0,0,0
1938,0,0,0,0,0
1939,-1.571428571,-0.3469388,0,-0.8,-0.3
1940,3,0.77777778,-1.65,-1,1
1941,0.222222222,-0.6666667,-1.666666667,-0.666666667,0.333333333
1942,-1.263157895,-0.9166667,3.95,-1,-0.454545455
1943,0,0,0,0,0
1944,1.666666667,0,1.25,-1,0
1945,0,0,-5,0,1
1946,-2.133333333,-0.9166667,0,-1,-0.846153846
1947,0,0,0,0,0
1948,-2.125,-1,-2.5,-1,-0.6
1949,-1.304347826,-0.3777778,0,-0.894736842,-0.4
1950,-1,0.25,-5,1,-1
1951,-1.0625,-0.1111111,0,-0.333333333,0.142857143
1952,2.5,-0.3333333,-5,0,0
1953,0,-0.3333333,0,0,0
1954,-2,0.5,0,0,-1
1955,2,1,-5,0,-1
1956,0,-0.2,0,-1,-1
1957,0,0,-5,0,0
1958,-1.8125,-0.9166667,0,-1,-0.846153846
1959,-0.166666667,0.2,3.35,-0.6,1
1960,-2,-1,-2.5,0,-1
1961,-1,0,-5,0,-1
1962,0,-0.25,-5,-1,-1
1963,0,0,0,0,1
1964,-0.166666667,0.36,0,-0.333333333,1
1965,-1,-0.3684211,1.25,-0.333333333,0.1
1966,1,-0.3333333,-5,0,-1
1967,-2.0625,-1,0,-1,-0.857142857
1968,-1,0,3.35,-1,1
1969,0,0,-3.3,0,0
1970,1,0,0,0,1
1971,2.5,0.69230769,4.583333333,1,0.333333333
1972,0,0,0,0,0
1973,0,0,0,0,0
1974,1,0,-3.3,-0.5,-0.714285714
1975,0,-1,0,0,1
1976,-0.166666667,0.30434783,2.5,-0.333333333,1
1977,0,-1,0,0,0
1978,-2.133333333,-0.9166667,-3.75,-1,-0.625
1979,-1.875,-0.9166667,-5,-1,-0.857142857
1980,-1.666666667,-0.25,-5,0,-1
1981,-1.55,-0.7419355,1.7,-1,-0.111111111
1982,3,-0.3333333,3.35,-1,0
1983,-1.380952381,-0.2307692,-4.375,-0.444444444,0.04
1984,0.583333333,0.30434783,1.7,-0.142857143,1
1985,1,0,0,0,1
1986,-2.235294118,-0.9183673,-5,-1,-0.851851852
1987,0,0,5,0,0
1988,-1.9375,-0.9259259,0,-1,-0.857142857
1989,-2,0,-5,0,0
1990,0,0,0,0,0
1991,-1.5,-0.3333333,0,-1,0
1992,0,-1,0,0,0
1993,-0.307692308,0.26086957,-2.5,-0.6,0.333333333
1994,-0.666666667,-0.5,-5,-1,-1
1995,-1.666666667,0,-5,-1,-0.5
1996,0.666666667,-0.1111111,0,-0.333333333,-1
1997,1,-1,0,0,0
1998,-2.058823529,-0.8571429,0,-1,-0.529411765
1999,-0.5,0.33333333,0.425,-0.666666667,0.2
2000,0,0,0,0,1
2001,-0.555555556,0.17241379,0,-0.391304348,0.333333333
2002,1.428571429,0.77777778,2.366666667,-0.428571429,-0.111111111
2003,0.142857143,0.27272727,-5,-0.6,0.333333333
2004,-1.5,-0.1428571,0,-0.5,0
2005,-2.133333333,-0.7692308,1.7,-0.866666667,-0.714285714
2006,3,0,0,0,1
2007,0,0,3.35,0,0
2008,0,0.42857143,-2.5,1,1
2009,2.4,1,4.583333333,1,0.5
2010,-1.386363636,-0.4642857,1.7,-0.55,-0.04
2011,-2.151515152,-0.8461538,-1.05,-1,-0.793103448
2012,-1.882352941,-0.7419355,1.65,-0.882352941,-0.866666667
2013,-1.545454545,-0.4418605,2.5,-0.9,-0.5
2014,-0.5,-0.2,-5,-1,-0.333333333
2015,1.666666667,1,4.166666667,0,1
2016,1.166666667,0,2.1,-0.333333333,-0.142857143
2017,0,0,-3.3,0,0
2018,1,-0.5,0,-1,0.333333333
2019,-1.246575342,-0.3023256,4.433333333,-0.46031746,0.033707865
2020,0,1,-5,1,1
2021,3,0.5,5,-1,1
2022,-1.142857143,-0.2,-5,-0.333333333,0.222222222
2023,-1.571428571,-0.3333333,0,-0.80952381,-0.666666667
2024,-1.787878788,-0.6206897,2.5,-1,-0.625
2025,-1.96969697,-0.8909091,-2.5,-1,-0.806451613
2026,-2,0,0,0,0
2027,-1,-0.1351351,-5,-0.407407407,0.255813953
2028,2,1,-5,0,-1
2029,0,0,-5,0,0
2030,-1,0,0,1,1
2031,-3,-0.5,-5,1,-1
2032,-2.133333333,-1,5,-1,-0.857142857
2033,0,0,0,0,0
2034,0,1,0,0,0
2035,-2.666666667,-1,0,-1,-1
2036,1,0,-5,0,0.5
2037,-1.5,-0.5757576,-5,-1,-0.866666667
2038,-1.875,-0.5862069,-5,-0.866666667,-0.857142857
2039,-1.172413793,-0.0285714,-5,-0.28,0.128205128
2040,-2,-0.7590361,-1.25,-0.954545455,-0.714285714
2041,0,1,0,1,0
2042,-1.4,-0.3770492,1.4,-0.6875,-0.111111111
2043,-1.666666667,-0.6,0,0,-0.5
2044,-1.764705882,-0.8,-5,-1,-0.857142857
2045,0.25,-0.1428571,-2.1,-0.75,-0.333333333
2046,-1.142857143,-0.1428571,0,-0.285714286,0.222222222
2047,-1.941176471,-1,-5,-1,-0.733333333
2048,0,-1,5,0,0
2049,-0.125,0.21428571,0.266666667,-0.75,0.666666667
2050,-1.133333333,-0.1428571,3.35,-0.307692308,0.243243243
2051,-2,-1,-5,-1,0
2052,-2.133333333,-0.92,0,-1,-0.714285714
2053,-1,-0.2,0,-0.384615385,0.272727273
2054,-2,-0.3333333,-5,0,-1
2055,0.666666667,0.6,-1.25,1,0
2056,-1.105263158,-0.25,0,-0.692307692,0.04
2057,0,0,-3.75,0,-1
2058,0.846153846,0.31428571,3.214285714,-0.333333333,0.2
2059,-0.111111111,-0.0952381,4.166666667,-0.866666667,-0.142857143
2060,-1.882352941,-0.6,0,-0.866666667,-0.625
2061,0,-1,2.5,0,1
2062,-1.545454545,-0.3617021,-3.325,-0.894736842,-0.473684211
2063,-1.142857143,-0.1875,0,-0.333333333,0.2
2064,0.285714286,0.12,-5,-0.666666667,0.5
2065,-1.764705882,-0.6363636,0,-0.875,-0.733333333
2066,-4,1,0,0,1
2067,2,0,2.5,0,0
2068,-1.9375,-0.8518519,0,-1,-0.714285714
2069,0.5,-0.2,0,-1,0
2070,0,1,0,-1,0
2071,2,-0.3333333,-3.75,0,0
2072,0,0.33333333,-5,0,-1
2073,-1.9375,-0.9285714,1.7,-1,-0.6
2074,-2.058823529,-0.862069,-5,-1,-0.529411765
2075,0,0.71428571,-5,-1,-1
2076,-2.0625,-0.5483871,5,-0.75,-0.6
2077,-1.045454545,-0.6,0,-0.826086957,-0.523809524
2078,-0.75,0,-3.66,-1,-0.666666667
2079,2,1,-5,0,0.333333333
2080,0,0,0,0,0
2081,-3,-1,-5,0,-1
2082,-1.566666667,-0.5348837,0,-0.741935484,-0.135135135
2083,-1.566666667,-0.6842105,0,-0.703703704,-0.225806452
2084,-1.571428571,-0.4418605,0,-0.894736842,-0.5
2085,-1.142857143,-0.1428571,0,-0.333333333,0.222222222
2086,0,1,-3.333333333,0,0
2087,2,0.6,-5,0,-0.333333333
2088,2,1,-0.833333333,0,1
2089,-2.228571429,-0.962963,-1.66,-1,-0.862068966
2090,0,-0.3333333,-0.4,0,0.333333333
2091,2,0.25,4.433333333,1,0
2092,0,1,-2.5,0,0
2093,-1,-0.3333333,-5,-1,-0.5
2094,3,-0.3333333,0,-1,1
2095,0.5,-1,-2.5,-1,0
2096,-0.166666667,0.2,3.35,-0.6,1
2097,-1.333333333,-0.25,0,-0.6,0
2098,0,1,-2.5,0,1
2099,-1,0.5,-5,-1,-1
2100,0,0,0,0,0
2101,-1.764705882,-0.7222222,3.35,-0.888888889,-0.5
2102,-1.40625,-0.6363636,-2.5,-0.703703704,-0.176470588
2103,-0.25,0.16666667,-5,-0.6,0.6
2104,-2.133333333,-0.9166667,-3.75,-1,-0.866666667
2105,-2.133333333,-1,-1.7,-1,-0.846153846
2106,1,0.14285714,0,0,0
2107,-1.8125,-1,0,-1,-0.846153846
2108,-1.677419355,-0.5813953,-5,-0.62962963,-0.212121212
2109,-1,-0.3333333,-5,-1,-0.5
2110,-1.9375,-0.9259259,0,-1,-0.857142857
2111,-2,0.2,-1.7,-0.5,-0.6
2112,-1.875,-0.7857143,-5,-0.866666667,-0.866666667
2113,-1,-0.3333333,-1.7,-1,-0.2
2114,0,0,0,0,0
2115,-3,-0.3333333,-5,0,0
2116,-1.142857143,-0.1428571,0,-0.333333333,0.263157895
2117,-2.133333333,-1,3.333333333,-1,-0.846153846
2118,-2.176470588,-0.7333333,-5,-0.888888889,-0.882352941
2119,-1.894736842,-0.92,2.5,-1,-0.846153846
2120,-2.133333333,-0.7692308,0,-1,-0.714285714
2121,-2.133333333,-0.92,0,-1,-0.857142857
2122,0,0,0,0,0
2123,0,0,0,0,0
2124,-2.133333333,-0.84,-2.5,-1,-0.846153846
2125,3,1,4.175,0,1
2126,-0.764705882,-0.047619,2.5,-0.555555556,0.24137931
2127,-0.5,1,0,-1,0
2128,-2.133333333,-0.84,0,-1,-0.6
2129,2,1,-3.75,0,-1
2130,0,0,0,-1,0
2131,0,0,0,0,0
2132,-1.333333333,-0.6428571,2.5,-0.866666667,-0.647058824
2133,1,0,5,0,0
2134,-2,0,0,0,0
2135,-2.5,-1,-5,0,-1
2136,-2,-1,0,-1,0
2137,-1.483870968,-0.6410256,0,-0.75,-0.235294118
2138,-1.714285714,-0.5102041,-3.333333333,-0.677419355,-0.243243243
2139,-0.166666667,0.2,-3.3,-0.6,1
2140,-1.96875,-0.8823529,-5,-1,-0.741935484
2141,1.857142857,0.66666667,1.875,0.6,0.333333333
2142,0,1,0,-1,1
2143,-1,0,-2.9,-1,0
2144,-1.882352941,-0.8518519,-5,-1,-0.857142857
2145,-0.615384615,-0.3,-5,-0.777777778,-0.6
2146,0,1,0,0,1
2147,-2,-1,0,-1,-1
2148,1.5,0.14285714,0,-1,0.333333333
2149,-1.638297872,-0.6923077,0,-0.756097561,-0.391304348
2150,0,0,-3.75,-0.846153846,-0.272727273
2151,0,-0.2,-5,-0.5,1
2152,-1.736842105,-0.7777778,0,-1,-0.454545455
2153,0,0,0,0,0
2154,-1.567567568,-0.6326531,-5,-0.75,-0.268292683
2155,-1.142857143,0,-5,-0.230769231,0.222222222
2156,0,0,0,0,1
2157,0,-1,0,0,1
2158,-2,-1,0,-1,-0.846153846
2159,-0.772727273,-0.4594595,4.583333333,-0.875,-0.523809524
2160,-1.875,-0.84,4.433333333,-1,-0.714285714
2161,-1.142857143,0.05882353,0,-0.333333333,0.222222222
2162,0,0,0,0,0
2163,-0.285714286,0.23809524,0,-0.6,1
2164,-1.655172414,-0.6315789,3.3,-0.692307692,-0.225806452
2165,-1.5,0,-5,0,-0.666666667
2166,0,-1,0,0,-0.6
2167,-1.5,-1,0,-1,-0.333333333
2168,-2.133333333,-1,-2.5,-1,-0.846153846
2169,0,-1,-5,0,-1
2170,-1.666666667,-0.7692308,2.5,-0.866666667,-0.714285714
2171,1,-0.2,-5,-1,-1
2172,-2.133333333,-0.7692308,1.7,-0.866666667,-0.733333333
2173,-2.133333333,-1,0,-1,-0.714285714
2174,-1.142857143,-0.2,0,-0.333333333,0.222222222
2175,-1.441176471,-0.4893617,2.5,-0.642857143,-0.117647059
2176,0,0.66666667,0,1,1
2177,-1.580645161,-0.6756757,5,-0.692307692,-0.225806452
2178,-3,0.14285714,-5,0,-1
2179,0.333333333,0.27272727,-1.875,1,0.2
2180,0,0,0,0,0
2181,0,0.5,0,1,1
2182,0,0,0,0,0
2183,-1.5,0.2,0,-1,0.333333333
2184,1,0.14285714,-4.166666667,-1,-1
2185,2.5,0.75,2.075,0,0
2186,0,1,-5,0,-1
2187,2.5,0.71428571,4.433333333,1,1
2188,-1.9375,-0.92,0,-1,-0.846153846
2189,0,0,0,0,0
2190,-2.133333333,-0.9574468,-5,-1,-0.655172414
2191,1,-0.6666667,0,-1,-1
2192,-2.133333333,-1,0,-1,-0.846153846
2193,-1.054054054,-0.6086957,1.4,-0.724137931,-0.222222222
2194,-1.2,-0.2941176,-5,-0.333333333,0.222222222
2195,1.125,0.07692308,0.425,0,0
2196,1.666666667,-0.1428571,0,-1,-0.142857143
2197,-1.53125,-0.5454545,-3.333333333,-0.642857143,-0.222222222
2198,-0.85,0.05555556,-1.666666667,-0.444444444,0.333333333
2199,0,1,0,0,0
2200,-3,-0.4285714,-4.166666667,0,0
2201,1,0,0,0,-1
2202,-1.1875,-0.1578947,-4.166666667,-0.428571429,0.130434783
2203,1,0,-5,-1,1
2204,-2.133333333,-0.84,1.7,-1,-0.714285714
2205,1,-1,-1.7,0,-1
2206,-1.09375,-0.2777778,-3.333333333,-0.407407407,0.19047619
2207,0,0,0,0,0
2208,-1.142857143,-0.1428571,0,-0.333333333,0.222222222
2209,0,1,0,0,0
2210,-2,-1,-5,0,-1
2211,-1.75,-0.8571429,-4.722222222,0,-0.75
2212,-0.5,-0.0909091,-2.5,-1,-1
2213,-1.133333333,-0.1428571,0,-0.333333333,0.047619048
2214,-2.133333333,-0.9166667,5,-1,-0.846153846
2215,-2.133333333,-0.9574468,0,-1,-0.857142857
2216,-1.882352941,-0.7777778,0,-0.875,-0.764705882
2217,-2,-1,-5,0,-1
2218,-0.838709677,0.08571429,-1.25,-0.28,0.189189189
2219,-3,0,-5,0,0
2220,-2.0625,-1,0,-1,-0.555555556
2221,0,1,-2.5,0,1
2222,0,1,0,0,0
2223,0.444444444,0.23076923,0.566666667,-0.6,0.666666667
2224,0,-1,0,0,0
2225,0,-1,0,0,0
2226,-1.2,-0.5,-1.5,0,1
2227,0.6,0.14285714,5,0,0.666666667
2228,1,1,1.7,0,1
2229,-0.625,-0.0204082,-5,-0.363636364,0.12
2230,0,0.6,-1.666666667,0,1
2231,-2.129032258,-0.9333333,0,-1,-0.857142857
2232,-1.64516129,-0.6756757,-5,-0.692307692,-0.21875
2233,-1.666666667,-0.6756757,-5,-0.692307692,-0.212121212
2234,-2,-0.9183673,-1.65,-1,-0.724137931
2235,1.857142857,0.66666667,1.875,0.6,0.333333333
2236,-1.529411765,-0.6551724,0,-0.875,-0.846153846
2237,1,-0.5,-5,-1,-0.333333333
2238,-2.19047619,-0.9285714,-3.75,-1,-0.913043478
2239,-1.533333333,-0.5238095,0,-0.571428571,-0.1875
2240,0,0,2.5,0,0
2241,2,1,4.433333333,0,1
2242,0,0,0,0,0
2243,-1.1875,-0.1578947,-4.166666667,-0.428571429,0.130434783
2244,-1.533333333,-0.5714286,-0.85,-0.692307692,-0.176470588
2245,-2.125,-0.7142857,0,-0.875,-0.764705882
2246,-0.933333333,-0.0666667,0,-0.333333333,0.333333333
2247,-1.142857143,-0.1428571,0,-0.333333333,0.222222222
2248,0,-0.2,0,-0.333333333,1
2249,3,0.33333333,5,1,1
2250,0,1,0,0,1
2251,-2,-1,3.35,-1,-1
2252,-1.878787879,-0.6393443,5,-1,-0.513513514
2253,2,1,-5,0,-1
2254,-1.722222222,-0.9230769,-2.5,-1,-0.666666667
2255,0,0.33333333,-5,1,0
2256,-1.242424242,-0.2777778,-5,-0.866666667,-0.153846154
2257,0,1,0,0,1
2258,-1.1875,-0.1578947,-4.166666667,-0.428571429,0.130434783
2259,-2.133333333,-1,0,-1,-0.846153846
2260,0,1,0,0,1
2261,-1.5625,-0.6666667,3.35,-0.714285714,-0.243243243
2262,0,1,-0.016666667,0,0
2263,0,0.5,0,1,-1
2264,1,-0.6666667,-5,-1,-0.5
2265,-0.5,-0.8,-3.333333333,-1,-0.777777778
2266,-2.133333333,-0.8461538,0,-0.875,-0.6
2267,2,1,-5,-1,0
2268,1.166666667,0.15789474,-1.45,0,-0.2
2269,-1.483870968,-0.6,0,-0.777777778,-0.210526316
2270,-2.032258065,-0.9607843,0,-1,-0.862068966
2271,-1.9375,-0.9259259,-2.5,-1,-0.391304348
2272,0.666666667,0.11111111,-5,0,-0.666666667
2273,-1.142857143,-0.0666667,0,-0.333333333,0.263157895
2274,-1.333333333,-0.3333333,0,-0.696969697,-0.081081081
2275,-2.133333333,-0.9166667,-5,-1,-0.777777778
2276,-1.8125,-0.7288136,-0.85,-0.935483871,-0.612903226
2277,0,0,0,0,0
2278,-0.142857143,0.22222222,-4.6875,0.5,-0.2
2279,-2.25,-0.9428571,-4,-1,-0.789473684
2280,1,1,0,-1,-0.333333333
2281,-2.058823529,-0.8571429,0,-1,-0.733333333
2282,-1.355555556,-0.5172414,-5,-0.58974359,-0.098039216
2283,0,0.03225806,0,-0.8,0.111111111
2284,-1.5,0.33333333,0,0,0
2285,-1.020833333,-0.047619,0,-0.365853659,0.24137931
2286,0,1,-5,-1,0
2287,-1.875,-0.9166667,5,-1,-0.714285714
2288,0,0,-2.5,0,0
2289,-2.133333333,-0.84,0,-1,-0.714285714
2290,-1,-0.25,3.35,-0.333333333,0.157894737
2291,2,0.33333333,-5,1,0.5
2292,0,0,0,0,0
2293,0,0,0,0,0.333333333
2294,-1.235294118,-0.25,0,-0.333333333,0.1
2295,1,-0.2,0,-1,0.333333333
2296,0,0,0,0,0
2297,-1.578947368,-0.6875,-3.333333333,-1,-0.684210526
2298,0,0,0,0,0
2299,2,0,5,-1,1
2300,1,1,0,0,1
2301,1,-0.3333333,0,-1,-0.2
2302,-1.888888889,-0.8,0,-0.875,-0.529411765
2303,0,0,-5,0,0
2304,-2,-1,0,-1,0
2305,0.75,0.39130435,0.35,0.333333333,-0.333333333
2306,-1.914285714,-0.9607843,-3.333333333,-1,-0.733333333
2307,-2.125,-1,-2.5,-1,-0.846153846
2308,0,0,0,0,0
2309,-1.941176471,-0.8666667,-3.333333333,-1,-0.666666667
2310,-2.133333333,-0.84,0,-0.875,-0.714285714
2311,3,0.5,0,-1,0
2312,0,-0.1666667,0,-0.6,0.111111111
2313,2,1,5,-1,0
2314,-1.666666667,-0.7142857,-4.166666667,-0.875,-0.733333333
2315,-0.666666667,0.12195122,3.35,-0.444444444,0.333333333
2316,1,1,-2.5,-1,-0.333333333
2317,-0.571428571,0.04347826,-5,-0.6,0.2
2318,-1.631578947,-0.5625,-1.671428571,-0.764705882,-0.4
2319,-2,-0.6,-5,-1,-0.333333333
2320,-1.888888889,-0.9375,-5,-1,-0.368421053
2321,2,1,4.575,0,1
2322,-1.454545455,-0.3617021,-1.25,-0.84,-0.5
2323,-1.142857143,-0.125,0,-0.333333333,0.363636364
2324,-0.333333333,1,1.7,1,-0.333333333
2325,-0.428571429,0.18181818,0,-0.666666667,1
2326,0,0,0,0,0
2327,-1.5,-0.3333333,0,-1,0
2328,-1,-0.1111111,-5,-0.384615385,0.142857143
2329,0,0,-5,0,1
2330,0,1,0,0,1
2331,1,0,0,0,1
2332,0,1,0,-1,0
2333,0,1,0,1,1
2334,0.4,0.42857143,-0.242857143,-0.5,-0.25
2335,-1.491803279,-0.505618,5,-0.666666667,-0.246376812
2336,-2.105263158,-0.7419355,-1.65,-1,-0.647058824
2337,1,0,0,0,-1
2338,-0.227272727,0.2173913,2.4,-0.230769231,0.12
2339,1,1,0,1,1
2340,1.333333333,-0.2727273,-5,-1,-0.666666667
2341,-1.6,-0.862069,-3.333333333,-1,-0.578947368
2342,0,-1,0,0,0
2343,0,0,0,0,0
2344,0,0,0,0,0
2345,-1.375,-0.4117647,0,-0.904761905,-0.444444444
2346,0,0,0,0,0
2347,0,0,0,0,0
2348,0,-1,0,0,0
2349,2,0,-5,0,-1
2350,-0.5,0.33333333,-3.066666667,0,-1
2351,-1.7,-0.8064516,-1.383333333,-1,-0.578947368
2352,0,1,0,0,0
2353,0,0,0,0,0
2354,0,0,-4.375,0,-1
2355,-1.142857143,-0.0666667,-5,-0.333333333,0.222222222
2356,-2,0.33333333,0,0,0
2357,3,0.2,-3.75,0,1
2358,-2.133333333,-1,0,-1,-0.733333333
2359,-1.875,-0.8,0.425,-1,-0.3
2360,0,1,0,0,0
2361,-0.8,-0.2,2.5,-1,-0.333333333
2362,-1,0.2173913,0,-0.230769231,0.3
2363,2,0.33333333,5,0,1
2364,0,-1,0,0,-0.333333333
2365,0,0,0,0,1
2366,-2.5,-1,-5,-1,-1
2367,-1.571428571,-0.4418605,0,-0.894736842,-0.6
2368,-0.5,0,-3.325,-0.714285714,0
2369,0.5,-0.0909091,0,0,0
2370,1,-1,0,0,0
2371,-2.058823529,-0.7241379,0,-0.875,-0.733333333
2372,-2.133333333,-0.9583333,-0.4,-1,-0.777777778
2373,1.2,-0.0666667,1.5,-0.5,-0.5
2374,-2,0,-2.5,-1,1
2375,-1.34375,-0.1904762,-5,-0.259259259,0.023255814
2376,-1.333333333,-0.4285714,-5,-1,-0.5
2377,-1.888888889,-0.8518519,5,-1,-0.733333333
2378,0,0,0,0,0
2379,-1.137931034,-0.0322581,1.7,-0.28,0.263157895
2380,1,1,0,1,1
2381,3,1,0,1,1
2382,-1.647058824,-0.7857143,-7.40E-17,-1,-0.4
2383,2,0,2.5,0,0
2384,-1.911764706,-0.9215686,0,-1,-0.724137931
2385,0,0.33333333,0,0,1
2386,0,0,0,0,0
2387,0,0,0,0,0
2388,0.333333333,0.33333333,-3.333333333,-1,-0.5
2389,-3,-0.6666667,-4.642857143,0,-1
2390,-0.333333333,1,-2.5,-0.666666667,-0.333333333
2391,-1,-0.3,0,-0.384615385,0.1
2392,-1.7,-0.4666667,-3.66,-0.642857143,-0.1875
2393,-1.655172414,-0.6756757,0,-0.692307692,-0.225806452
2394,-2.125,-1,0,-1,-0.714285714
2395,-1.142857143,-0.1428571,0,-0.333333333,0.222222222
2396,-1.944444444,-0.9285714,-3.125,-1,-0.529411765
2397,1.75,0.2,4.433333333,-0.333333333,0.5
